Annuncio,Link,Modello,Prezzo,Chilometraggio,Cambio,Immatricolazione,Carburante,CV,Venditore,CAP,Comune
Audi A3 35 1.5 tfsi mhev Business Advanced s-tronic,https://autosupermarket.it/annunci/audi-a3-1-5-tfsi-ibrida-2022-9acf9ed9fea83ad5?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D19,,32990.0,21,automatico,2022,Benzina,150.0,,80045,pompei
Audi A3 A3 SPB 30 TDI Business Advanced,https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2022-7278b51b538d72d0?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D19,30 TDI,28400.0,27,manuale,2022,Diesel,116.0,,09031,cagliari
Audi A3 sportback 30 1.5 g-tron s line edition s tronic,https://autosupermarket.it/annunci/audi-a3-1-5-tfsi-metano-2022-712ade19b1221fec?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D19,,28400.0,80,automatico,2022,Benzina,131.0,,26100,cremona
Audi A3 A3 SPB 35 TDI S tronic Business Advanced,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2022-1173e4ae7b6a90e1?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D19,35 TDI,28400.0,80,automatico,2022,Diesel,150.0,,36014,santorso
,,,,,automatico,,Benzina,,,,
,,,,,automatico,,Benzina,,,,
,,,,,automatico,,Benzina,,,,
Audi A3 SPB 30 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2023-fb48e0463c49180a?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,30 TDI,28500.0,55,automatico,2023,Diesel,116.0,,81100,caserta
Audi A3 SPB 30 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2023-d794e9600d644faf?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,30 TDI,28500.0,55,automatico,2023,Diesel,116.0,,81100,caserta
Audi A3 SPB 30 TDI S-line edition GIALLO PITONE tetto line,https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2022-1f0aaaf5dee2d4af?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,30 TDI,28500.0,85,manuale,2022,Diesel,116.0,,61048,sant angelo vado
Audi A3 SPORTBACK 2.0 TDI BUSINESS,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2021-6e2dea0de6747049?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,,28500.0,79,automatico,2021,Diesel,150.0,,55054,massarosa
Audi A3 SPB 35 TFSI Business,https://autosupermarket.it/annunci/audi-a3-35-tfsi-benzina-2021-0db6bec7015654f8?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,35 TFSI,28500.0,35,manuale,2021,Benzina,150.0,,41126,modena
Audi A3 SPB 30 TDI S tronic S line edition X NEOPATENTATI,https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2023-413889bc0c6ec429?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,30 TDI,28500.0,71,automatico,2023,Diesel,116.0,,35013,cittadella
,,,,,automatico,,Benzina,,,,
Audi A3 SPB 40 TFSI e S tronic Business,https://autosupermarket.it/annunci/audi-a3-40-tfsi-ibrida-2023-b23b1a60cd1a474b?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,40 TFSI,28500.0,43,automatico,2023,Benzina,150.0,,26010,cremosano
Audi A3 Sportback 35 1.5 tfsi S-LINE INT/EXT PLUS,https://autosupermarket.it/annunci/audi-a3-1-5-tfsi-ibrida-2021-3c8a485cb890a9ef?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,,28500.0,78,automatico,2021,Benzina,150.0,,24060,gorlago
Audi A3 Sportback S Line S Tronic,https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2022-a821bd46a5d21dc7?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,30 TDI,28500.0,52,automatico,2022,Diesel,116.0,,98061,brolo
Audi A3 SPB 35 TFSI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2023-7b1d6efd506e4dce?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,35 TFSI,33700.0,9,automatico,2023,Benzina,150.0,,10040,leini
Audi A3 SPB 30 TFSI Business Advanced,https://autosupermarket.it/annunci/audi-a3-30-tfsi-benzina-2023-4fb656ccb4ad7ec1?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,30 TFSI,28690.0,5,manuale,2023,Benzina,111.0,,28822,cannobio
,,,,,automatico,,Benzina,,,,
Audi A3 2.0 TDI Stronic Sline,https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2024-e60e71fc62399e4e?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,30 TDI,33800.0,21,automatico,2024,Diesel,116.0,,22063,cantu
Audi A3 2.0 TDI Stronic Sline,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-98d8e970b3d0c877?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,35 TDI,33800.0,23,automatico,2024,Diesel,150.0,,22063,cantu
Audi A3 2.0 TDI Stronic Sline,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2024-fd03360a1d822fd7?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,35 TDI,33800.0,35,automatico,2024,Diesel,150.0,,22063,cantu
Audi A3 SPB 35 TFSI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2023-7916c035d024f9cb?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,35 TFSI,33800.0,6,automatico,2023,Benzina,150.0,,10040,leini
Audi A3 SPB 35 TFSI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2023-edcb7245eea52e24?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D20,35 TFSI,33800.0,13,automatico,2023,Benzina,150.0,,10040,leini
,,,,,automatico,,Benzina,,,,
,,,,,automatico,,Benzina,,,,
,,,,,automatico,,Benzina,,,,
Audi A3 A3 SPB 40 2.0 TDI quattro SLine Stronic,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2020-53039f6368916588?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,,28800.0,59,automatico,2020,Diesel,184.0,,38050,scurelle
Audi A3 SPB 35 TFSI S tronic Business Advanced,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2022-1c0a8fbcbcbff44e?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,35 TFSI,28800.0,38,automatico,2022,Benzina,150.0,,25080,prevalle
Audi A3 SPB 35 TDI S tronic Business Advanced,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2023-a2c5970463c13d22?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,35 TDI,28800.0,27,automatico,2023,Diesel,150.0,,32030,arsie
"Audi A3 SPB 35 TDI S tronic ADVANCED PELLE/MATRIX/18""",https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2023-b0bddee459c75c1b?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,35 TDI,28800.0,28,automatico,2023,Diesel,150.0,,32030,arsie
Audi A3 SPB 35 TDI S tronic,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2022-a4b5bc78dc45e2a5?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,35 TDI,28800.0,44,automatico,2022,Diesel,150.0,,10092,beinasco
Audi A3 SPB 35 TFSI S tronic Business Advanced,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2023-5db79cc451c907fe?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,35 TFSI,28800.0,26,automatico,2023,Benzina,150.0,,20157,milano
,,,,,automatico,,Benzina,,,,
Audi A3  - a3 sportback 30 2.0 tdi business advanced s-tronic,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2022-b0dee3e3a666ba8a?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,,28800.0,37,automatico,2022,Diesel,116.0,,20126,milano
Audi A3  - a3 sportback 40 1.4 tfsi e business s-tronic,https://autosupermarket.it/annunci/audi-a3-1-4-ibrida-2022-ae8d73c4741b08a1?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,,28800.0,20,automatico,2022,Benzina,150.0,,20126,milano
Audi A3 SPB 35 TFSI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2023-5cf044c3a341a0bd?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,35 TFSI,33900.0,7,automatico,2023,Benzina,150.0,,10040,leini
Audi A3 SPB 30 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2023-d5f93e2938c37c22?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,30 TDI,28890.0,52,automatico,2023,Diesel,116.0,,36045,alonte
Audi A3 SPB 35 TDI S tronic S line Sline,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2022-7f536ef887b17cf2?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,35 TDI,28900.0,35,automatico,2022,Diesel,150.0,,00133,roma
,,,,,automatico,,Benzina,,,,
"Audi A3 Sedan 35 MHEV S LINE CAMBIO AUTO,LED,CERCHI 17",https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2023-dce5d41f03eccde2?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,35 TFSI,28900.0,16,automatico,2023,Benzina,150.0,,25030,coccaglio
Audi A3 SPB 35 TFSI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2022-b079fc28587e1b23?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,35 TFSI,28900.0,24,automatico,2022,Benzina,150.0,,25080,prevalle
Audi A3 SPB 35 TFSI S line edition,https://autosupermarket.it/annunci/audi-a3-35-tfsi-benzina-2023-7c3faa8664b4b196?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,35 TFSI,28900.0,27,manuale,2023,Benzina,150.0,,10040,leini
Audi A3 SPB 35 TDI Stronic S line edition TETTO APRIBILE,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2021-5d91031d84ff30e4?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,35 TDI,28900.0,63,automatico,2021,Diesel,150.0,,32032,feltre
"Audi A3 Non fumetore, sempre in garage, in ottime condizioni",https://autosupermarket.it/annunci/audi-a3-45-tfsi-benzina-2021-9f8ab051c08beedb?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D21,45 TFSI,29000.0,96,automatico,2021,Benzina,245.0,,36100,vicenza
,,,,,automatico,,Benzina,,,,
,,,,,automatico,,Benzina,,,,
,,,,,automatico,,Benzina,,,,
Audi A3 35 1.5 tfsi mhev Business Advanced s-tronic,https://autosupermarket.it/annunci/audi-a3-1-5-tfsi-ibrida-2023-4f61238cbef7cf22?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,,29300.0,16,automatico,2023,Benzina,151.0,,31050,vedelago
Audi A3 SPORTBACK 40 TFSI E S TRONIC,https://autosupermarket.it/annunci/audi-a3-40-tfsi-ibrida-2021-ecabc0377732fb83?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,40 TFSI,34500.0,49,automatico,2021,Benzina,150.0,,98125,messina
Audi A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2023-a4b7c62f90040e39?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,35 TDI,34500.0,13,automatico,2023,Diesel,150.0,,28010,briga novarese
Audi A3 SPB 35 TFSI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2023-346ddc3f99ff46d9?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,35 TFSI,34500.0,3,automatico,2023,Benzina,150.0,,10040,leini
Audi A3 A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2023-1ee88b016213d5ec?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,35 TDI,29400.0,73,automatico,2023,Diesel,150.0,,31020,villorba
Audi A3 SPB 35 TFSI 150cv S tronic MHEV ADVANCED +COLORI,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2024-8c7fe5b6bf79107f?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,35 TFSI,29400.0,19,automatico,2024,Benzina,150.0,,30030,martellago
,,,,,automatico,,Benzina,,,,
Audi A3 SPB 30 TFSI,https://autosupermarket.it/annunci/audi-a3-30-tfsi-benzina-2021-9702395eb225bcf9?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,30 TFSI,29450.0,4,manuale,2021,Benzina,111.0,,20080,albairate
Audi A3 SPB 35 TFSI S tronic Business Advanced,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2023-73409e4769765844?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,35 TFSI,29490.0,12,automatico,2023,Benzina,150.0,,35017,piombino dese
"Audi A3 Sedan 30 TDI S tronic Business Advanced ""PERFETTA""",https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2023-976b2a92c0707879?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,30 TDI,29490.0,19,automatico,2023,Diesel,116.0,,24035,bergamo
Audi A3 SPB 35 TFSI S tronic Business Advanced,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2021-036bbdc9866805df?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,35 TFSI,29500.0,60,automatico,2021,Benzina,150.0,,41126,modena
Audi A3 SPB 40 TFSI S tronic S line edition e-tron Plug in,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2021-291f88279b515b50?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,35 TFSI,29500.0,50,automatico,2021,Ibrido,150.0,,37136,verona
,,,,,automatico,,Benzina,,,,
"Audi A3 SPB 35 TFSI S tronic Advanced PELLE/MATRIX/18""",https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2023-92716c77b5d71a3b?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,35 TFSI,29500.0,16,automatico,2023,Benzina,150.0,,32030,arsie
Audi A3 SPB 35 TFSI S tronic Business Advanced S LINE,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2023-b60ad2c2227e0703?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,35 TFSI,29600.0,12,automatico,2023,Benzina,150.0,,32030,arsie
Audi A3 40 2.0 TDI S line edition quattro s-tronic,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2021-81cf623b9bc4b054?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,,34900.0,91,automatico,2021,Diesel,203.0,,23030,bianzone
Audi A3 SPB 40 TFSI e S tronic Advanced,https://autosupermarket.it/annunci/audi-a3-40-tfsi-ibrida-2021-08a1238620b67c21?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,40 TFSI,29700.0,23,automatico,2021,Benzina,150.0,,41051,castelnuovo rangone
Audi A3 SPB 30 2.0 TDI S-tronic S-line NEOPATENTATI (FULL LED+ANDROID+APPLE),https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2023-8ea44c1fb9b09738?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D22,,29800.0,12,automatico,2023,Diesel,117.0,,74121,taranto
,,,,,automatico,,Benzina,,,,
,,,,,automatico,,Benzina,,,,
,,,,,automatico,,Benzina,,,,
Audi A3 SPB 35 TFSI S tronic Business,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2023-20e16ecbc4c27db1?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,35 TFSI,29800.0,15,automatico,2023,Benzina,150.0,,20060,truccazzano
Audi A3 1.5 TFSI Advanced,https://autosupermarket.it/annunci/audi-a3-35-tfsi-benzina-2023-a2937af3cbea35b9?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,35 TFSI,29800.0,22,manuale,2023,Benzina,150.0,,22063,cantu
Audi A3 Audi A3 2.0 30 TDI S Line Edition #4980,https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2023-2c869e0beaca45db?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,30 TDI,29890.0,43,automatico,2023,Diesel,116.0,,74121,taranto
Audi A3 SPB 35 TFSI Business Advanced *PREZZO REALE*,https://autosupermarket.it/annunci/audi-a3-35-tfsi-benzina-2023-bc23a5168d03d108?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,35 TFSI,29890.0,30,automatico,2023,Benzina,150.0,,13900,biella
Audi A3 SPORTBACK 30 TDI ADVANCED LED GARANZIA 5 ANNI NAVI,https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2023-ef23e16dd435566e?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,30 TDI,29900.0,8,manuale,2023,Diesel,116.0,,47923,rimini
Audi A3 SPB 30 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2024-76b970954297d79a?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,30 TDI,29900.0,35,automatico,2024,Diesel,116.0,,40055,castenaso
,,,,,automatico,,Benzina,,,,
Audi A3 SPB 35 TFSI S tronic Business Advanced,https://autosupermarket.it/annunci/audi-a3-35-tfsi-ibrida-2023-5cef9627e113bde3?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,35 TFSI,29900.0,29,automatico,2023,Benzina,150.0,,31053,pieve soligo
Audi A3 SPB 35 TDI S tronic Business Advanced,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2023-2a00162adb70d2e7?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,35 TDI,29900.0,26,automatico,2023,Diesel,150.0,,41122,modena
Audi A3 30 TDI S tronic S line,https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2023-b50c7897312b9829?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,30 TDI,29900.0,28,automatico,2023,Diesel,116.0,,31021,mogliano veneto
Audi A3 35 2.0 TDI S line Edition S tronic,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2022-059a5ad88662fe4c?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,,29900.0,18,automatico,2022,Diesel,150.0,,25030,coccaglio
"Audi A3 35 1.5 TFSI 150 Cv S-LINE Int e Est - LED, Camera",https://autosupermarket.it/annunci/audi-a3-35-tfsi-benzina-2021-2e7822bd4f63ac7f?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,35 TFSI,29900.0,39,manuale,2021,Benzina,150.0,,12012,boves
,,,,,automatico,,Benzina,,,,
Audi A3 SPB 35 TDI S tronic Business,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2023-568cd5b2784feb21?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,35 TDI,29900.0,3,automatico,2023,Diesel,150.0,,10040,leini
Audi A3  - a3 sportback 30 2.0 tdi s line edition s-tronic,https://autosupermarket.it/annunci/audi-a3-2-0-diesel-2023-f4008ccd972ae442?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,,29900.0,24,automatico,2023,Diesel,116.0,,20126,milano
Audi A3 SPB 40 TFSI e S tronic Business Advanced,https://autosupermarket.it/annunci/audi-a3-40-tfsi-ibrida-2021-3e10dcaffbd10428?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,40 TFSI,29900.0,89,automatico,2021,Benzina,150.0,,14036,moncalvo
Audi A3  - a3 sportback 45 1.4 tfsi e s line edition s-tronic,https://autosupermarket.it/annunci/audi-a3-1-4-ibrida-2021-72c4a7778a47724f?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,,29900.0,40,automatico,2021,Benzina,150.0,,20126,milano
Audi A3 SPB 30TDI S tronic Business Advanced GARANZIA AUDI,https://autosupermarket.it/annunci/audi-a3-30-tfsi-diesel-2023-0de23f033d127c14?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D23,30 TFSI,29900.0,40,automatico,2023,Diesel,116.0,,20831,seregno
,,,,,automatico,,Benzina,,,,
,,,,,automatico,,Benzina,,,,
,,,,,automatico,,Benzina,,,,
Audi A3 A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2022-7046c94ae951455b?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D24,35 TDI,29999.0,64,automatico,2022,Diesel,150.0,,98057,milazzo
Audi A3 A3 SPB 35 TDI S tronic S line edition,https://autosupermarket.it/annunci/audi-a3-35-tdi-diesel-2022-c7fb9cdcb0a92a90?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D24,35 TDI,30000.0,48,automatico,2022,Diesel,150.0,,50019,sesto fiorentino
Audi A3 SPB 30 TDI S tronic Business NAV,https://autosupermarket.it/annunci/audi-a3-30-tdi-diesel-2024-3715426c77168738?search=https://autosupermarket.it/ricerca/audi/a3/prezzo-da-10000?anno-da%3D2020%26t%3Db008wm%26ordina%3Dprezzo-su%26page%3D24,30 TDI,30390.0,27,automatico,2024,Diesel,116.0,,83042,atripalda
